# iroha-telemetry-metric-catalog-v2
p2p_trust_gossip_skipped_total	p2p_trust_gossip_skipped_total	Trust gossip frames skipped grouped by direction and reason	registered
p2p_scion_inbound_total	p2p_scion_inbound_total	Accepted inbound SCION P2P connections	registered
p2p_scion_outbound_total	p2p_scion_outbound_total	Successful outbound SCION P2P connections	registered
tx_gossip_sent_total	tx_gossip_sent_total	Transaction gossip batches sent grouped by plane and dataspace	registered
tx_gossip_dropped_total	tx_gossip_dropped_total	Transaction gossip batches dropped grouped by plane, dataspace, and reason	registered
tx_gossip_targets	tx_gossip_targets	Latest transaction gossip target count grouped by plane and dataspace	registered
tx_gossip_fallback_total	tx_gossip_fallback_total	Restricted transaction gossip fallback attempts grouped by plane, dataspace, and surface	registered
tx_gossip_frame_cap_bytes	tx_gossip_frame_cap_bytes	Configured maximum frame size for transaction gossip payloads (bytes)	registered
tx_gossip_public_target_cap	tx_gossip_public_target_cap	Configured cap on public transaction gossip targets (0 = broadcast)	registered
tx_gossip_restricted_target_cap	tx_gossip_restricted_target_cap	Configured cap on restricted transaction gossip targets (0 = commit topology)	registered
tx_gossip_public_target_reshuffle_ms	tx_gossip_public_target_reshuffle_ms	Public-plane target reshuffle interval in milliseconds	registered
tx_gossip_restricted_target_reshuffle_ms	tx_gossip_restricted_target_reshuffle_ms	Restricted-plane target reshuffle interval in milliseconds	registered
tx_gossip_drop_unknown_dataspace	tx_gossip_drop_unknown_dataspace	Whether transaction gossip drops unknown dataspaces (1 = drop, 0 = route via restricted plane)	registered
tx_gossip_restricted_fallback	tx_gossip_restricted_fallback	Restricted gossip fallback policy (0 = drop, 1 = public overlay)	registered
tx_gossip_restricted_public_policy	tx_gossip_restricted_public_policy	Policy for restricted gossip when only the public overlay is available (0 = refuse, 1 = forward)	registered
sumeragi_new_view_receipts_by_hv	sumeragi_new_view_receipts_by_hv	NEW_VIEW receipt counts labeled by (height, view)	registered
sumeragi_post_to_peer_total	sumeragi_post_to_peer_total	Sumeragi post attempts to peers (collector routing; cumulative)	registered
sumeragi_bg_post_enqueued_total	sumeragi_bg_post_enqueued_total	Sumeragi background-post enqueued tasks (cumulative)	registered
sumeragi_bg_post_overflow_total	sumeragi_bg_post_overflow_total	Sumeragi background-post queue full events (backpressure applied)	registered
sumeragi_bg_post_drop_total	sumeragi_bg_post_drop_total	Sumeragi background-post drops when the worker queue is unavailable	registered
sumeragi_bg_post_queue_depth	sumeragi_bg_post_queue_depth	Sumeragi background-post queue depth (global)	registered
sumeragi_bg_post_queue_depth_by_peer	sumeragi_bg_post_queue_depth_by_peer	Sumeragi background-post queue depth by peer id	registered
sumeragi_bg_post_age_ms	sumeragi_bg_post_age_ms	Sumeragi background-post age in milliseconds by kind	registered
sumeragi_new_view_publish_total	sumeragi_new_view_publish_total	Sumeragi NEW_VIEW messages published (cumulative)	registered
sumeragi_new_view_recv_total	sumeragi_new_view_recv_total	Sumeragi NEW_VIEW messages received and accepted (cumulative)	registered
sumeragi_new_view_dropped_by_lock_total	sumeragi_new_view_dropped_by_lock_total	Sumeragi NEW_VIEW messages rejected because HighestQC is behind the locked QC	registered
sumeragi_commit_conflict_detected_total	sumeragi_commit_conflict_detected_total	Sumeragi commit-conflict detections (cumulative)	registered
sumeragi_missing_block_fetch_total	sumeragi_missing_block_fetch_total	Sumeragi missing-block fetch planning outcomes (requested|backoff|no_targets)	registered
sumeragi_missing_block_fetch_target_total	sumeragi_missing_block_fetch_target_total	Sumeragi missing-block fetch target kind (signers|topology|none)	registered
sumeragi_missing_block_fetch_dwell_ms	sumeragi_missing_block_fetch_dwell_ms	Elapsed milliseconds between first-seen certificate and missing-block fetch request	registered
sumeragi_missing_block_fetch_targets	sumeragi_missing_block_fetch_targets	Target peers selected when requesting a missing block payload	registered
blocksync_qc_quarantine_total	blocksync_qc_quarantine_total	Block-sync QCs quarantined while missing context is unresolved (cumulative)	registered
blocksync_qc_revalidated_total	blocksync_qc_revalidated_total	Quarantined block-sync QCs revalidated successfully (cumulative)	registered
blocksync_qc_final_drop_total	blocksync_qc_final_drop_total	Block-sync QCs dropped permanently after bounded quarantine (labeled by reason)	registered
qc_deferred_missing_payload_total	qc_deferred_missing_payload_total	QCs deferred because payload was not available locally (cumulative)	registered
qc_deferred_resolved_total	qc_deferred_resolved_total	Deferred QCs resolved after payload arrival (cumulative)	registered
qc_deferred_expired_total	qc_deferred_expired_total	Deferred QCs expired after bounded retries/escalation (cumulative)	registered
consensus_empty_commit_topology_defer_total	consensus_empty_commit_topology_defer_total	Consensus deferrals caused by empty commit topology (cumulative)	registered
consensus_empty_commit_topology_escalation_total	consensus_empty_commit_topology_escalation_total	Empty-topology recoveries escalated to forced view changes (cumulative)	registered
consensus_recovery_state_transitions_total	consensus_recovery_state_transitions_total	Consensus recovery state transitions (labeled by state)	registered
consensus_missing_block_height_escalation_total	consensus_missing_block_height_escalation_total	Height-scoped missing-block recoveries escalated via deterministic hard cap (cumulative)	registered
consensus_sidecar_quarantine_total	consensus_sidecar_quarantine_total	Sidecar mismatches quarantined in fail-closed mode (cumulative)	registered
consensus_sidecar_final_drop_total	consensus_sidecar_final_drop_total	Sidecar mismatch entries final-dropped after retry/TTL bounds (cumulative)	registered
blocksync_range_pull_escalation_total	blocksync_range_pull_escalation_total	Block-sync range-pull escalations requested by recovery logic (cumulative)	registered
blocksync_range_pull_success_total	blocksync_range_pull_success_total	Block-sync range-pull recoveries that succeeded (cumulative)	registered
blocksync_range_pull_failure_total	blocksync_range_pull_failure_total	Block-sync range-pull recoveries that expired without progress (cumulative)	registered
consensus_recovery_stuck_round_seconds	consensus_recovery_stuck_round_seconds	Observed seconds spent in empty-topology/missing-dependency recovery rounds	registered
sumeragi_da_gate_block_total	sumeragi_da_gate_block_total	Sumeragi commits gated by missing data-availability artifacts (missing_local_data|manifest_*)	registered
sumeragi_da_gate_last_reason	sumeragi_da_gate_last_reason	Sumeragi DA availability last reason code (0=none,1=missing_local_data,3=manifest_missing,4=manifest_hash_mismatch,5=manifest_read_failed,6=manifest_spool_scan)	registered
sumeragi_da_gate_last_satisfied	sumeragi_da_gate_last_satisfied	Sumeragi DA availability last satisfaction code (0=none,1=missing_data_recovered)	registered
sumeragi_da_gate_satisfied_total	sumeragi_da_gate_satisfied_total	Sumeragi DA availability satisfactions (missing_data_recovered)	registered
sumeragi_da_manifest_guard_total	sumeragi_da_manifest_guard_total	Sumeragi DA manifest guard outcomes (allowed|rejected by reason)	registered
sumeragi_da_manifest_cache_total	sumeragi_da_manifest_cache_total	Sumeragi DA manifest cache outcomes (hit|miss)	registered
sumeragi_da_spool_cache_total	sumeragi_da_spool_cache_total	Sumeragi DA spool cache outcomes (hit|miss by kind)	registered
sumeragi_da_pin_intent_spool_total	sumeragi_da_pin_intent_spool_total	Sumeragi DA pin intent spool handling outcomes (kept|dropped by reason)	registered
sumeragi_da_votes_ingested_total	sumeragi_da_votes_ingested_total	Availability votes ingested by this validator (cumulative)	registered
sumeragi_qc_assembly_latency_ms	sumeragi_qc_assembly_latency_ms	Latency from first vote to QC assembly (ms) labeled by kind	registered
sumeragi_qc_last_latency_ms	sumeragi_qc_last_latency_ms	Last observed QC assembly latency (ms) labeled by kind	registered
sumeragi_kura_store_failures_total	sumeragi_kura_store_failures_total	Sumeragi kura persistence failures (outcome=retry|abort)	registered
sumeragi_kura_store_last_retry_attempt	sumeragi_kura_store_last_retry_attempt	Most recent kura persistence retry attempt (gauge)	registered
sumeragi_kura_store_last_retry_backoff_ms	sumeragi_kura_store_last_retry_backoff_ms	Most recent kura persistence retry backoff in milliseconds (gauge)	registered
state_commit_write_lock_wait_ms	state_commit_write_lock_wait_ms	State commit state_write_lock wait duration histogram (ms)	registered
state_commit_write_lock_hold_ms	state_commit_write_lock_hold_ms	State commit state_write_lock hold duration histogram (ms)	registered
sumeragi_membership_mismatch_total	sumeragi_membership_mismatch_total	Sumeragi consensus membership mismatches detected	registered
sumeragi_membership_mismatch_active	sumeragi_membership_mismatch_active	Peers currently flagged for consensus membership mismatches	registered
sumeragi_highest_qc_height	sumeragi_highest_qc_height	Sumeragi highest QC height (gauge)	registered
sumeragi_locked_qc_height	sumeragi_locked_qc_height	Sumeragi locked QC height (gauge)	registered
sumeragi_locked_qc_view	sumeragi_locked_qc_view	Sumeragi locked QC view (gauge)	registered
p2p_queue_depth	p2p_queue_depth	Network message queue depth by priority (High/Low)	registered
p2p_queue_dropped_total	p2p_queue_dropped_total	Network message queue drops by priority (High/Low) and kind (Post/Broadcast)	registered
p2p_handshake_ms_bucket	p2p_handshake_ms_bucket	P2P handshake latency histogram buckets (ms)	registered
p2p_handshake_ms_sum	p2p_handshake_ms_sum	Sum of handshake latencies in milliseconds	registered
p2p_handshake_ms_count	p2p_handshake_ms_count	Count of observed handshakes	registered
p2p_handshake_error_total	p2p_handshake_error_total	Handshake error counts by kind	registered
p2p_frame_cap_violations_total	p2p_frame_cap_violations_total	Inbound per-topic frame-cap violations (dropped oversized messages)	registered
runtime_upgrade_events_total	runtime_upgrade_events_total	Runtime upgrade lifecycle events total labeled by kind	registered
runtime_upgrade_provenance_rejections_total	runtime_upgrade_provenance_rejections_total	Runtime upgrade provenance rejections total labeled by reason	registered
runtime_abi_version	runtime_abi_version	ABI version allowed by runtime	registered
sumeragi_tail_votes_total	sumeragi_tail_votes_total	Votes accepted at proxy tail	registered
sumeragi_votes_sent_total	sumeragi_votes_sent_total	Consensus votes sent grouped by phase	registered
sumeragi_votes_received_total	sumeragi_votes_received_total	Consensus votes received grouped by phase	registered
sumeragi_qc_sent_total	sumeragi_qc_sent_total	Quorum certificates sent grouped by kind	registered
sumeragi_qc_received_total	sumeragi_qc_received_total	Quorum certificates received grouped by kind	registered
sumeragi_qc_validation_errors_total	sumeragi_qc_validation_errors_total	QC validation errors grouped by reason	registered
sumeragi_qc_signer_counts	sumeragi_qc_signer_counts	QC signer tallies grouped by phase (prevote/precommit/available) and kind (present|counted)	registered
sumeragi_invalid_signature_total	sumeragi_invalid_signature_total	Invalid signatures dropped grouped by message kind and throttle outcome	registered
sumeragi_validation_reject_total	sumeragi_validation_reject_total	Blocks rejected by validation gate before voting, grouped by reason	registered
sumeragi_validation_reject_last_reason	sumeragi_validation_reject_last_reason	Sumeragi validation gate last reject reason code (0=none,1=stateless,2=execution,3=prev_hash,4=prev_height,5=topology)	registered
sumeragi_validation_reject_last_height	sumeragi_validation_reject_last_height	Sumeragi validation gate last reject block height (0 when unset)	registered
sumeragi_validation_reject_last_view	sumeragi_validation_reject_last_view	Sumeragi validation gate last reject block view (0 when unset)	registered
sumeragi_validation_reject_last_timestamp_ms	sumeragi_validation_reject_last_timestamp_ms	Sumeragi validation gate last reject timestamp in milliseconds since unix epoch (0 when unset)	registered
sumeragi_block_sync_share_blocks_unsolicited_total	sumeragi_block_sync_share_blocks_unsolicited_total	Block-sync ShareBlocks dropped because no matching request was tracked	registered
sumeragi_consensus_message_handling_total	sumeragi_consensus_message_handling_total	Consensus message drops/deferrals grouped by kind, outcome, and reason	registered
sumeragi_view_change_cause_total	sumeragi_view_change_cause_total	View-change triggers grouped by cause	registered
sumeragi_view_change_cause_last_timestamp_ms	sumeragi_view_change_cause_last_timestamp_ms	Unix timestamp (ms) of the last view-change trigger grouped by cause	registered
sumeragi_widen_before_rotate_total	sumeragi_widen_before_rotate_total	Widen-before-rotate events	registered
sumeragi_view_change_suggest_total	sumeragi_view_change_suggest_total	View-change suggestions emitted	registered
sumeragi_view_change_install_total	sumeragi_view_change_install_total	View-change installs observed	registered
sumeragi_proposal_gap_total	sumeragi_proposal_gap_total	View-change rotations after no proposal observed before cutoff	registered
sumeragi_view_change_proof_total	sumeragi_view_change_proof_total	View-change proof outcomes observed locally	registered
sumeragi_wa_qc_assembled_total	sumeragi_wa_qc_assembled_total	Witness-availability QC assembled (cumulative)	unregistered
sumeragi_cert_size	sumeragi_cert_size	Certificate size (signatures) per committed block	registered
sumeragi_commit_signatures_present	sumeragi_commit_signatures_present	Block signatures observed during commit validation (all roles)	registered
sumeragi_commit_signatures_counted	sumeragi_commit_signatures_counted	Commit-quorum signatures counted toward the threshold	registered
sumeragi_commit_signatures_set_b	sumeragi_commit_signatures_set_b	Set B validator signatures present during commit validation	registered
sumeragi_commit_signatures_required	sumeragi_commit_signatures_required	Commit-quorum size required by the active topology	registered
sumeragi_commit_qc_height	sumeragi_commit_qc_height	Latest commit certificate height (best-effort)	registered
sumeragi_commit_qc_view	sumeragi_commit_qc_view	Latest commit certificate view (best-effort)	registered
sumeragi_commit_qc_epoch	sumeragi_commit_qc_epoch	Latest commit certificate epoch (best-effort)	registered
sumeragi_commit_qc_signatures_total	sumeragi_commit_qc_signatures_total	Signatures attached to the latest commit certificate	registered
sumeragi_commit_qc_validator_set_len	sumeragi_commit_qc_validator_set_len	Validator-set size for the latest commit certificate	registered
sumeragi_block_created_dropped_by_lock_total	sumeragi_block_created_dropped_by_lock_total	BlockCreated messages dropped because they violate the locked QC gate	unregistered
sumeragi_block_created_hint_mismatch_total	sumeragi_block_created_hint_mismatch_total	BlockCreated messages rejected due to hint mismatch (height/view/parent)	unregistered
sumeragi_block_created_proposal_mismatch_total	sumeragi_block_created_proposal_mismatch_total	BlockCreated messages rejected due to proposal mismatch (header/payload)	unregistered
lane_relay_invalid_total	lane_relay_invalid_total	Lane relay envelopes rejected during validation (labeled by error kind)	registered
lane_relay_emergency_override_total	lane_relay_emergency_override_total	Lane relay emergency validator override usage (labeled by lane, dataspace, outcome)	registered
sumeragi_prf_height	sumeragi_prf_height	Height associated with the PRF context	unregistered
sumeragi_prf_view	sumeragi_prf_view	View associated with the PRF context	unregistered
sumeragi_membership_view_hash	sumeragi_membership_view_hash	Deterministic membership view hash (truncated to u64)	unregistered
sumeragi_membership_height	sumeragi_membership_height	Height associated with the latest membership view hash snapshot	unregistered
sumeragi_membership_view	sumeragi_membership_view	View associated with the latest membership view hash snapshot	unregistered
sumeragi_membership_epoch	sumeragi_membership_epoch	Epoch associated with the latest membership view hash snapshot	unregistered
sumeragi_leader_index	sumeragi_leader_index	Current leader index	registered
ivm_cache_hits	ivm_cache_hits	IVM opcode pre-decode cache hits (cumulative)	registered
ivm_cache_misses	ivm_cache_misses	IVM opcode pre-decode cache misses (cumulative)	registered
ivm_cache_evictions	ivm_cache_evictions	IVM opcode pre-decode cache evictions (cumulative)	registered
ivm_cache_decoded_streams	ivm_cache_decoded_streams	IVM opcode pre-decode decoded streams (cumulative)	registered
ivm_cache_decoded_ops_total	ivm_cache_decoded_ops_total	IVM opcode pre-decode decoded operations (cumulative)	registered
ivm_cache_decode_failures	ivm_cache_decode_failures	IVM opcode pre-decode decode failures (cumulative)	registered
ivm_cache_decode_time_ns_total	ivm_cache_decode_time_ns_total	IVM opcode pre-decode total decode time in nanoseconds (cumulative)	registered
ivm_register_max_index	ivm_register_max_index	Maximum general-purpose register index touched per VM execution	registered
ivm_register_unique_count	ivm_register_unique_count	Unique general-purpose registers touched per VM execution	registered
merkle_root_gpu_total	merkle_root_gpu_total	Merkle root computations using GPU acceleration (cumulative)	registered
merkle_root_cpu_total	merkle_root_cpu_total	Merkle root computations using CPU (cumulative)	registered
ivm_memory_commit_ms	ivm_memory_commit_ms	IVM memory commit duration in milliseconds by commit path	registered
ivm_memory_commit_dirty_chunks	ivm_memory_commit_dirty_chunks	IVM memory commit dirty chunk count by commit path	registered
ivm_merkle_rebuild_total	ivm_merkle_rebuild_total	IVM Merkle cache full rebuilds	registered
ivm_merkle_incremental_leaf_updates_total	ivm_merkle_incremental_leaf_updates_total	IVM Merkle cache incremental leaf updates	registered
pipeline_dag_vertices	pipeline_dag_vertices	DAG vertices (transactions) in the latest validated block	registered
pipeline_dag_edges	pipeline_dag_edges	DAG edges (conflicts) in the latest validated block	registered
pipeline_conflict_rate_bps	pipeline_conflict_rate_bps	DAG conflict rate (basis points) for the latest validated block	registered
pipeline_access_set_source_total	pipeline_access_set_source_total	Cumulative access-set source counts used by the scheduler	registered
pipeline_comp_count	pipeline_comp_count	Number of independent components (DSF partitions) in the latest validated block	unregistered
pipeline_comp_max	pipeline_comp_max	Size of the largest independent component in the latest validated block	unregistered
pipeline_comp_hist_bucket	pipeline_comp_hist_bucket	Component-size histogram buckets (component count per bucket)	unregistered
pipeline_peak_layer_width	pipeline_peak_layer_width	Peak layer width (max txs in any layer) for the latest validated block	registered
pipeline_layer_avg_width	pipeline_layer_avg_width	Average layer width (rounded) for the latest validated block	registered
pipeline_layer_median_width	pipeline_layer_median_width	Median layer width for the latest validated block	registered
nexus_config_diff_total	nexus_config_diff_total	Cumulative count of Nexus config diffs applied, grouped by knob/profile	registered
nexus_lane_configured_total	nexus_lane_configured_total	Number of Nexus lane catalog entries configured on this node	registered
nexus_lane_governance_sealed	nexus_lane_governance_sealed	Per-lane governance seal status (1 = sealed, 0 = ready)	registered
nexus_lane_governance_sealed_total	nexus_lane_governance_sealed_total	Total number of lanes still sealed (missing manifest)	registered
nexus_lane_lifecycle_applied_total	nexus_lane_lifecycle_applied_total	Lifecycle plan applications grouped by outcome	registered
nexus_lane_block_height	nexus_lane_block_height	Latest block height recorded per lane/dataspace pair	registered
nexus_lane_finality_lag_slots	nexus_lane_finality_lag_slots	Finality lag (in slots) between the global head height and each lane	registered
nexus_lane_settlement_backlog_xor	nexus_lane_settlement_backlog_xor	Settlement backlog per lane/dataspace pair expressed in XOR	registered
nexus_public_lane_validator_total	nexus_public_lane_validator_total	Public-lane validator counts grouped by lifecycle status	registered
nexus_public_lane_validator_activation_total	nexus_public_lane_validator_activation_total	Public-lane validator activations grouped by lane	registered
nexus_public_lane_validator_reject_total	nexus_public_lane_validator_reject_total	Rejected public-lane validator registrations grouped by reason	registered
nexus_public_lane_stake_bonded	nexus_public_lane_stake_bonded	Total bonded stake per public lane (Quantity rendered as float)	registered
nexus_public_lane_unbond_pending	nexus_public_lane_unbond_pending	Pending unbond amount per public lane	registered
nexus_public_lane_reward_total	nexus_public_lane_reward_total	Cumulative rewards recorded per public lane	registered
nexus_public_lane_slash_total	nexus_public_lane_slash_total	Slash events recorded per public lane	registered
nexus_scheduler_lane_teu_capacity	nexus_scheduler_lane_teu_capacity	Configured TEU capacity for the current slot per lane	registered
nexus_scheduler_lane_teu_slot_committed	nexus_scheduler_lane_teu_slot_committed	TEU committed in the current slot per lane	registered
nexus_scheduler_lane_trigger_level	nexus_scheduler_lane_trigger_level	Active circuit-breaker trigger level (0 = normal) per lane	registered
nexus_scheduler_starvation_bound_slots	nexus_scheduler_starvation_bound_slots	Starvation bound in slots per lane	registered
nexus_scheduler_lane_teu_slot_breakdown	nexus_scheduler_lane_teu_slot_breakdown	Committed TEU bucket breakdown per lane	registered
nexus_scheduler_lane_teu_deferral_total	nexus_scheduler_lane_teu_deferral_total	Cumulative TEU deferrals by reason per lane	registered
nexus_scheduler_lane_headroom_events_total	nexus_scheduler_lane_headroom_events_total	Structured headroom telemetry events per lane	registered
nexus_scheduler_must_serve_truncations_total	nexus_scheduler_must_serve_truncations_total	Cumulative must-serve truncations per lane	registered
nexus_scheduler_dataspace_teu_backlog	nexus_scheduler_dataspace_teu_backlog	Pending TEU backlog per dataspace (labeled by lane)	registered
nexus_scheduler_dataspace_age_slots	nexus_scheduler_dataspace_age_slots	Slots since dataspace was last served (labeled by lane)	registered
nexus_scheduler_dataspace_virtual_finish	nexus_scheduler_dataspace_virtual_finish	SFQ virtual finish tag per dataspace (labeled by lane)	registered
pipeline_layer_count	pipeline_layer_count	Number of scheduler layers in the latest validated block	registered
pipeline_scheduler_utilization_pct	pipeline_scheduler_utilization_pct	Average parallelism utilization in percent (0..100) for the latest validated block	registered
pipeline_layer_width_hist_bucket	pipeline_layer_width_hist_bucket	Layer-width histogram buckets (layer count per bucket)	registered
pipeline_overlay_count	pipeline_overlay_count	Number of overlays built in the latest validated block	registered
pipeline_overlay_instructions	pipeline_overlay_instructions	Total instruction count across overlays in the latest validated block	registered
pipeline_overlay_bytes	pipeline_overlay_bytes	Total Norito-encoded byte size across overlays in the latest validated block	registered
pipeline_quarantine_classified	pipeline_quarantine_classified	Transactions classified into quarantine lane in the latest validated block	registered
pipeline_quarantine_overflow	pipeline_quarantine_overflow	Transactions rejected due to quarantine overflow in the latest validated block	registered
pipeline_quarantine_executed	pipeline_quarantine_executed	Transactions successfully executed in quarantine lane in the latest validated block	registered
pipeline_stage_ms	pipeline_stage_ms	Pipeline stage duration (milliseconds) by lane and stage	registered
pipeline_detached_prepared	pipeline_detached_prepared	Detached pipeline: prepared tx deltas in the latest validated block	registered
pipeline_detached_merged	pipeline_detached_merged	Detached pipeline: successfully merged tx deltas in the latest validated block	registered
pipeline_detached_fallback	pipeline_detached_fallback	Detached pipeline: txs that fell back to direct apply in the latest validated block	registered
pipeline_detached_fallback_reason	pipeline_detached_fallback_reason	Detached pipeline: fallback count by reason in the latest validated block	registered
merge_ledger_entries_total	merge_ledger_entries_total	Total merge-ledger entries appended on this node	registered
merge_ledger_latest_epoch	merge_ledger_latest_epoch	Latest merge-ledger epoch committed on this node	registered
torii_filter_depth	torii_filter_depth	Torii filter expression depth by endpoint	registered
torii_filter_match_count	torii_filter_match_count	Torii filter match count (items) by endpoint	registered
torii_scan_ms	torii_scan_ms	Torii scan time in milliseconds by endpoint	registered
torii_stream_rows	torii_stream_rows	Torii stream row count by endpoint	registered
torii_lane_admission_latency_seconds	torii_lane_admission_latency_seconds	Torii transaction admission latency (seconds) by lane and endpoint	registered
torii_route_stage_latency_seconds	torii_route_stage_latency_seconds	Torii route-stage latency (seconds) by route kind, stage, and outcome	registered
torii_attachment_reject_total	torii_attachment_reject_total	Torii attachment rejects grouped by reason	registered
torii_attachment_sanitize_ms	torii_attachment_sanitize_ms	Torii attachment sanitization latency in milliseconds	registered
torii_zk_prover_attachment_bytes	torii_zk_prover_attachment_bytes	Background prover attachment size (bytes) grouped by status and content type	registered
torii_zk_prover_latency_ms	torii_zk_prover_latency_ms	Background prover processing latency (milliseconds) grouped by status	registered
torii_zk_prover_gc_total	torii_zk_prover_gc_total	Background prover report records removed by retention GC	registered
torii_zk_prover_inflight	torii_zk_prover_inflight	Background prover attachments currently being processed	registered
torii_zk_prover_pending	torii_zk_prover_pending	Background prover attachments pending processing	registered
torii_zk_ivm_prove_inflight	torii_zk_ivm_prove_inflight	Torii IVM prove helper jobs currently proving	registered
torii_zk_ivm_prove_queued	torii_zk_ivm_prove_queued	Torii IVM prove helper jobs queued (waiting for inflight slot)	registered
torii_zk_prover_last_scan_bytes	torii_zk_prover_last_scan_bytes	Background prover bytes processed during the most recent scan	registered
torii_zk_prover_last_scan_ms	torii_zk_prover_last_scan_ms	Background prover wall-clock duration (ms) of the most recent scan	registered
torii_zk_prover_budget_exhausted_total	torii_zk_prover_budget_exhausted_total	Background prover budget exhaustion events, labelled by reason	registered
torii_query_snapshot_requests	torii_query_snapshot_requests_total	Torii snapshot-lane query requests total by mode	unregistered
torii_query_snapshot_first_batch_ms	torii_query_snapshot_first_batch_ms	Torii snapshot-lane first-batch latency in milliseconds by mode	unregistered
torii_query_snapshot_gas_consumed_units_total	torii_query_snapshot_gas_consumed_units_total	Torii snapshot-lane gas units consumed by mode	unregistered
query_snapshot_lane_first_batch_ms	query_snapshot_lane_first_batch_ms	Snapshot query lane first-batch latency in milliseconds by mode	unregistered
query_snapshot_lane_first_batch_items	query_snapshot_lane_first_batch_items	Snapshot query lane first-batch item count by mode	unregistered
query_snapshot_lane_remaining_items	query_snapshot_lane_remaining_items	Snapshot query lane remaining items by mode	unregistered
query_snapshot_lane_cursors_total	query_snapshot_lane_cursors_total	Snapshot query lane cursors emitted by mode	unregistered
torii_connect_sessions_total	torii_connect_sessions_total	Torii Connect total WS sessions	registered
torii_connect_sessions_active	torii_connect_sessions_active	Torii Connect active session objects	registered
torii_pre_auth_reject_total	torii_pre_auth_reject_total	Torii pre-auth rejected connections	registered
torii_operator_auth_total	torii_operator_auth_total	Torii operator auth events by action, result, and reason	registered
torii_operator_auth_lockout_total	torii_operator_auth_lockout_total	Torii operator auth lockouts by action and reason	registered
torii_signature_limit_total	torii_signature_limit_total	Transactions rejected during admission for exceeding the configured signature limit	registered
torii_signature_limit_by_authority_total	torii_signature_limit_by_authority_total	Transactions rejected during admission for exceeding the signature limit, labeled by authority type	registered
torii_signature_limit_last_count	torii_signature_limit_last_count	Last observed transaction signature count during signature-limit enforcement	registered
torii_signature_limit_max	torii_signature_limit_max	Configured transaction signature cap recorded during signature-limit enforcement	registered
torii_nts_unhealthy_reject_total	torii_nts_unhealthy_reject_total	Transactions rejected during admission due to unhealthy network time service	registered
torii_multisig_direct_sign_reject_total	torii_multisig_direct_sign_reject_total	Transactions rejected during admission for being signed directly by a multisig account	registered
torii_sorafs_admission_total	torii_sorafs_admission_total	Torii SoraFS provider admission results by outcome and reason	registered
torii_sorafs_capacity_telemetry_rejections_total	torii_sorafs_capacity_telemetry_rejections_total	Rejected SoraFS capacity telemetry windows grouped by provider and reason	registered
torii_sorafs_capacity_declared_gib	torii_sorafs_capacity_declared_gib	Declared SoraFS capacity (GiB) per provider	registered
torii_sorafs_capacity_effective_gib	torii_sorafs_capacity_effective_gib	Effective SoraFS capacity (GiB) per provider	registered
torii_sorafs_capacity_utilised_gib	torii_sorafs_capacity_utilised_gib	Utilised SoraFS capacity (GiB) per provider	registered
torii_sorafs_capacity_outstanding_gib	torii_sorafs_capacity_outstanding_gib	Outstanding SoraFS capacity reservations (GiB) per provider	registered
torii_sorafs_capacity_gibhours_total	torii_sorafs_capacity_gibhours_total	Accumulated SoraFS provider GiB-hours	registered
torii_sorafs_egress_bytes	torii_sorafs_egress_bytes	SoraFS egress bytes reported per provider and source	registered
torii_sorafs_egress_drift_ratio	torii_sorafs_egress_drift_ratio	Absolute SoraFS egress counter drift ratio against billing bytes per provider and source	registered
sorafs_governance_dag_publish_total	sorafs_governance_dag_publish_total	SoraFS Governance DAG publication attempts grouped by payload kind, result, and sink	registered
sorafs_governance_dag_published_bytes_total	sorafs_governance_dag_published_bytes_total	SoraFS Governance DAG bytes successfully published grouped by payload kind and sink	registered
sorafs_governance_dag_last_publish_timestamp_seconds	sorafs_governance_dag_last_publish_timestamp_seconds	Unix timestamp of the last successful SoraFS Governance DAG publication	registered
sorafs_governance_dag_backlog	sorafs_governance_dag_backlog	SoraFS Governance DAG publication backlog grouped by sink	registered
sorafs_governance_dag_head_age_seconds	sorafs_governance_dag_head_age_seconds	SoraFS Governance DAG head age in seconds grouped by sink	registered
torii_sorafs_orderbook_finalized_events_total	torii_sorafs_orderbook_finalized_events_total	Committed SoraFS orderbook transitions grouped by event kind	registered
torii_sorafs_orderbook_open_depth_gib	torii_sorafs_orderbook_open_depth_gib	Authoritative open SoraFS orderbook depth in GiB grouped by tier and side	registered
torii_sorafs_orderbook_matcher_lag_seconds	torii_sorafs_orderbook_matcher_lag_seconds	Lag in seconds between the latest authoritative book mutation and bounded matcher scan	registered
torii_sorafs_orderbook_settlement_backlog	torii_sorafs_orderbook_settlement_backlog	Authoritative count of open SoraFS orderbook settlement channels	registered
torii_sorafs_orderbook_oldest_settlement_age_seconds	torii_sorafs_orderbook_oldest_settlement_age_seconds	Age in seconds of the oldest authoritative open SoraFS orderbook channel	registered
torii_sorafs_orderbook_escrow_runway_seconds	torii_sorafs_orderbook_escrow_runway_seconds	Seconds until the earliest authoritative open SoraFS orderbook channel expires	registered
torii_sorafs_orderbook_finalized_projection_ready	torii_sorafs_orderbook_finalized_projection_ready	Whether the latest SoraFS orderbook telemetry projection is complete and finalized	registered
torii_sorafs_orderbook_finalized_projection_height	torii_sorafs_orderbook_finalized_projection_height	Finalized block height of the latest complete SoraFS orderbook telemetry projection	registered
